"GENDER","CATEGORY","College Code","College Name","Branch","Place","Last Rank (2022)"
"MALE","OC","SIEN","SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","NUZVID","120906"
"MALE","OC","MPLG","SRI MITTAPALLI COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","121833"
"MALE","OC","GVRS","G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","122223"
"MALE","OC","CHBR","CHEBROLU ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","123872"
"MALE","OC","SRSR","SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.","COMPUTER SCIENCE AND ENGINEERING","RAYCHOTI","124608"
"MALE","OC","SRIP","SAI RAJESWARI INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PRODDATUR","124940"
"MALE","OC","CECC","CHIRALA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","CHIRALA","125209"
"MALE","OC","UNIV","UNIVERSAL COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","128262"
"MALE","OC","STMV","SANKETHIKA INST OF TECHNOLOGY MANAGEMENT","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","128372"
"MALE","OC","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","128542"
"MALE","OC","HITE","HELAPURI INST OF TECH AND SCIENCE","COMPUTER SCIENCE AND ENGINEERING","ELURU","130263"
"MALE","OC","VGTN","VIKAS GROUP OF INSTITUTIONS","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA RURAL","130843"
"MALE","OC","ACEE","ADARSH COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","GOLLAPROLU","132938"
"MALE","OC","SVIK","SRI VENKATESWARA INSTT. OF SCIENCE AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KADAPA","134779"
"MALE","OC","VCTN","VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","134784"
"MALE","OC","ABRK","ABR COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KANIGIRI","135844"
"MALE","OC","IITM","INDIRA INST OF TECHNOLOGY SCI","COMPUTER SCIENCE AND ENGINEERING","MARKAPUR","136577"
"MALE","OC","VITS","VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.","COMPUTER SCIENCE AND ENGINEERING","PRODDATUR","136688"
"MALE","OC","SEAT","SIDDARTHA EDNL ACADEMY GRP OF INSTNS","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","139740"
"MALE","OC","VRIT","VARAPRASAD REDDY INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","SATTENAPALLY","139951"
"MALE","OC","NVRT","N.V.R.COLLEGE OF ENGG TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","TENALI","144761"
"MALE","OC","NEWT","NEWTON INSTITUTE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","MACHERLA","145124"
"MALE","OC","BRNK","BRINDAVAN INST OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","KURNOOL","146759"
"MALE","OC","LOYL","LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT","COMPUTER SCIENCE AND ENGINEERING","SATTENAPALLY","152167"
"MALE","OC","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","MARKAPUR","153258"
"MALE","OC","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","ADONI","153502"
"MALE","OC","ANMB","ACHARYA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","BADVEL","155838"
"MALE","OC","MIET","MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","JAGGAIAHPETA","156414"
"MALE","OC","PITT","PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES","COMPUTER SCIENCE AND ENGINEERING","TENALI","156847"
"MALE","OC","STEN","SAI TIRUMALA N V R ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","157202"
"MALE","OC","PDIT","PRIYADARSHINI INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","159341"
"MALE","OC","SRTS","SRINIVASA INST OF TECHNOLOGY SCIENCE","COMPUTER SCIENCE AND ENGINEERING","KADAPA","163912"
"MALE","OC","GVIC","GOLDEN VALLEY INTEGRATED CAMPUS","COMPUTER SCIENCE AND ENGINEERING","MADANAPALLE","169131"
"MALE","OC","PPDV","PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","169131"
"MALE","OC","NOVA","NOVA COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","JANGAREDDYG UDEM","169131"
"MALE","OC","CRIT","CHIRANJIVI REDDY INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ANANTAPURAM U","169131"
"MALE","OC","GGIB","GOKUL GROUP OF INSTITUTIONS","COMPUTER SCIENCE AND ENGINEERING","BOBBILI","169131"
"MALE","OC","NIST","NARAYANADRI INST OF SCI TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","RAJAMPETA","169773"
"MALE","OC","JNTK","JNTUK COLLEGE OF ENGG. KAKINADA","ELECTRONICS AND COMMUNICATION ENGINEERING","KAKINADA","5472"
"MALE","OC","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","7249"
"MALE","OC","SRMUPU","S R M UNIVERSITY AP","ELECTRONICS AND COMMUNICATION ENGINEERING","AMARAVATHI","8254"
"MALE","OC","VITAPU","VIT-AP UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","AMARAVATHI","8737"
"MALE","OC","AUCE","A U COLLEGE OF ENGG. VISAKHAPATNAM","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","9143"
"MALE","OC","SRMUPU","S R M UNIVERSITY AP","ELECTRONICS AND COMMUNICATION ENGINEERING","AMARAVATHI","9543"
"MALE","OC","MVRG","M V G R COLLEGE OF ENGINEERNG","ELECTRONICS AND COMMUNICATION ENGINEERING","VIZIANAGARAM","11898"
"MALE","OC","VITAPU","VIT-AP UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","AMARAVATHI","12522"
"MALE","OC","JNTP","JNTUA COLLEGE OF ENGG PULIVENDULA","ELECTRONICS AND COMMUNICATION ENGINEERING","PULIVENDULA","13072"
"MALE","OC","JNTA","JNTUA COLLEGE OF ENGG. ANANTAPURAMU","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","14947"
"MALE","OC","GVPE","GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","15421"
"MALE","OC","RAGU","RAGHU ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","BHEEMUNIPAT NAM","18075"
"MALE","OC","JNTV","JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM","ELECTRONICS AND COMMUNICATION ENGINEERING","VIZIANAGARAM","18386"
"MALE","OC","GMRI","G M R INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAM","18738"
"MALE","OC","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","BHEEMUNIPAT NAM","20993"
"MALE","OC","JNTC","JNTUA COLLEGE OF ENGINEERING. KALIKIRI","ELECTRONICS AND COMMUNICATION ENGINEERING","KALIKIRI","21251"
"MALE","OC","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","21480"
"MALE","OC","SRKR","S R K R ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","21598"
"MALE","OC","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","21857"
"MALE","OC","GPRE","G P R ENGINEERING. COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","23337"
"MALE","OC","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","23845"
"MALE","OC","RVJC","R V R AND J C COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","23860"
"MALE","OC","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","24357"
"MALE","OC","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","RANGAMPETA","26465"
"MALE","OC","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","28071"
"MALE","OC","LIET","LENDI INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIZIANAGARAM","31597"
"MALE","OC","ADTP","ADITYA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","PEDDAPURAM","31815"
"MALE","OC","ANCUSF","ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","32348"
"MALE","OC","PRAG","PRAGATI ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","PEDDAPURAM","32934"
"MALE","OC","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","RANGAMPETA","33327"
"MALE","OC","RITV","RAGHU INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHEEMUNIPAT NAM","33773"
"MALE","OC","VSVT","SRI VASAVI ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","TADEPALLIGUD EM","34987"
"MALE","OC","LBCE","LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","MYLAVARAM","35208"
"MALE","OC","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","MADANAPALLE","36242"
"MALE","OC","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","36885"
"MALE","OC","GDLV","SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDLAVALLERU","37747"
"MALE","OC","JNTN","JNTUK COLLEGE OF ENGINEERING NARSARAOPETA","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","38184"
"MALE","OC","BRAUSF","COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","SRIKAKULAM","38767"
"MALE","OC","SRIT","SRINIVASA RAMANUJAN INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","39413"
"MALE","OC","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","TEKKALI","39589"
"MALE","OC","BECB","BAPATLA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","BAPATLA","40508"
"MALE","OC","VLIT","VIGNANS LARA INST. OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","VADLAMUDI","42049"
"MALE","OC","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","43034"
"MALE","OC","GVPT","G V P COLLEGE FOR DEGREE AND PG COURSES","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","44738"
"MALE","OC","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PEDDAPURAM","45410"
"MALE","OC","NBKR","NBKR INSTITUTE OF SCI. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIDYANAGAR","45453"
"MALE","OC","RGIT","RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.","ELECTRONICS AND COMMUNICATION ENGINEERING","NANDYAL","45824"
"MALE","OC","CRRE","SIR C R R COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","ELURU","46070"
"MALE","OC","NSRT","NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","46640"
"MALE","OC","AITS","ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAMPETA","49083"
"MALE","OC","KITS","KKR AND KSR INST OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","49365"
"MALE","OC","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","50428"
"MALE","OC","SKUASF","SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","52088"
"MALE","OC","ALIT","ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","53207"
"MALE","OC","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","57280"
"MALE","OC","AMRN","A.M.REDDY MEMORIAL COLL. OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","57342"
"MALE","OC","GIET","GIET ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","57496"
"MALE","OC","ANURSF","ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","57994"
"MALE","OC","WISE","WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","NALLAJERLA","58335"
"MALE","OC","YGVU","YGVU YSR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","PRODDATUR","58496"
"MALE","OC","SASI","SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","TADEPALLIGUD EM","59150"
"MALE","OC","ACES","ADITYA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","PEDDAPURAM","59801"
"MALE","OC","AITT","ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","60329"
"MALE","OC","DHAN","DHANEKULA INST OF ENGG TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","60817"
"MALE","OC","NARN","NARAYANA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","61051"
"MALE","OC","NRIA","NRI INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","AGIRIPALLY","61613"
"MALE","OC","BVTS","BONAM VENKATA CHALAMAIAH INST. OF TECH AND SCI.","ELECTRONICS AND COMMUNICATION ENGINEERING","AMALAPURAM","64344"
"MALE","OC","CEVP","CHAITANYA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","65743"
"MALE","OC","DLBC","DR L BULLAYYA COLL EGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","66226"
"MALE","OC","AVEV","AVANTHI INST. OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHOGAPURAM","66272"
"MALE","OC","NSPE","NARSARAOPETA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","68211"
"MALE","OC","KSRM","K S R M COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","68252"
"MALE","OC","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","VIZIANAGARAM","69407"
"MALE","OC","PACE","PACE INSTITUTE OF TECHNOLOGY AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","ONGOLE","70076"
"MALE","OC","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","ODALAREVU","70172"
"MALE","OC","SDTN","SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PUTTUR","71520"
"MALE","OC","AVEN","AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSIPATNAM","72688"
"MALE","OC","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","PUTAPARTHI","73219"
"MALE","OC","MICT","DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KANCHIKACHER LA","73857"
"MALE","OC","IDEL","IDEAL INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KAKINADA","74289"
"MALE","OC","RCEE","RAMACHANDRA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","ELURU","76262"
"MALE","OC","ALTS","ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","76754"
"MALE","OC","SVCT","SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHITTOOR","76773"
"MALE","OC","AITK","ANNAMACHARYA INST OF TECH AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","77581"
"MALE","OC","KHIT","KALLAM HARANADH REDDY INST OF TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","77674"
"MALE","OC","NRNG","NARAYANA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDUR","79913"
"MALE","OC","GITS","GONNA INST OF INFO TECHNOLOGY SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","80901"
"MALE","OC","DIET","DADI INSTT. OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANAKAPALLE","80952"
"MALE","OC","KTSP","KAKINADA INSTITUTE OF TECHNOLOGY AND SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","DIVILI","82065"
"MALE","OC","VETS","SR VENKATESWARA COLL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","SRIKAKULAM","83150"
"MALE","OC","ANSN","ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHIRALA","83502"
"MALE","OC","KRUESF","KRISHNA UNIVERSITY COLLEGE OF ENGG AND TECHNOLOGY-SLEF FINAN","ELECTRONICS AND COMMUNICATION ENGINEERING","MACHILIPATNA M","86626"
"MALE","OC","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSAPURAM","87073"
"MALE","OC","KVSR","DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","87494"
"MALE","OC","KISR","KAKINADA INSTITUTE OF TECHNOLOGY SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","RAMACHANDRA PURAM","87832"
"MALE","OC","GATE","GATES INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GOOTY","88466"
"MALE","OC","AECN","ANDHRA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","ATMAKUR N","89376"
"MALE","OC","WSTM","WELLFARE INST OF SCIENCE TECH AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","PINAGADI","90710"
"MALE","OC","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDUR","91579"
"MALE","OC","RUCESF","RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","93495"
"MALE","OC","VCTN","VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","93913"
"MALE","OC","GVRS","G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","94049"
"MALE","OC","SVUCSS","S V U COLLEGE OF ENGG. -SELF SUPPORTING-TIRUPATHI","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","95011"
"MALE","OC","VEMU","VEMU INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHITTOOR","95696"
"MALE","OC","CECC","CHIRALA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","CHIRALA","95770"
"MALE","OC","VITK","P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.","ELECTRONICS AND COMMUNICATION ENGINEERING","KAVALI","97160"
"MALE","OC","CIET","CHALAPATHI INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","98359"
"MALE","OC","SIST","SIDDHARTHA INST OF SCI AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PUTTUR","98944"
"MALE","OC","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ONGOLE","99184"
"MALE","OC","SIEN","SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NUZVID","99580"
"MALE","OC","SVET","SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PEDANA","99981"
"MALE","OC","URCE","USHA RAMA COLL OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","TELAPROLU","100420"
"MALE","OC","PDIT","PRIYADARSHINI INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","102061"
"MALE","OC","SRTS","SRINIVASA INST OF TECHNOLOGY SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","102535"
"MALE","OC","GECG","GUNTUR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","103027"
"MALE","OC","TMLN","TIRUMALA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","103611"
"MALE","OC","JONY","ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","YEMMIGANOOR","104403"
"MALE","OC","HITE","HELAPURI INST OF TECH AND SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","ELURU","104533"
"MALE","OC","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHEYYERU","105672"
"MALE","OC","UNIV","UNIVERSAL COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","105995"
"MALE","OC","ASIP","AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PARITALA","106290"
"MALE","OC","NRIT","NRI INSTT OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","106336"
"MALE","OC","IITM","INDIRA INST OF TECHNOLOGY SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","MARKAPUR","106639"
"MALE","OC","SAVE","SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","106737"
"MALE","OC","CHDL","CHADALAWADA RAMANAMMA ENGG. COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","106812"
"MALE","OC","MRCL","MIRACLE EDNL SOC GROUP OF INSTNS","ELECTRONICS AND COMMUNICATION ENGINEERING","BHOGAPURAM","107204"
"MALE","OC","SSCE","SRI SIVANI COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","SRIKAKULAM","108095"
"MALE","OC","RIET","RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","109151"
"MALE","OC","HIND","HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","109831"
"MALE","OC","VRIT","VARAPRASAD REDDY INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","SATTENAPALLY","110358"
"MALE","OC","MVRS","M.V.R.COLL OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PARITALA","110802"
"MALE","OC","ASIT","AUDI SANKARA INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDUR","110846"
"MALE","OC","BABA","BABA INST OF TECH AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","111049"
"MALE","OC","SVCN","SREE VENKATESWARA COLL OF ENGG","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","111536"
"MALE","OC","PVKK","P.V.K.K. INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","111606"
"MALE","OC","SRKI","S R K INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","111643"
"MALE","OC","RSRN","RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","112851"
"MALE","OC","PSCV","POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","113473"
"MALE","OC","ASVR","SVR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NANDYAL","113672"
"MALE","OC","ACEE","ADARSH COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","GOLLAPROLU","114459"
